committee_membership_id,person_id,committee_id,assembly_id,role,start_date,end_date,dates_bracketed,notes,source_ids
CMM-888039eeb5e5,TNP-00115,CMT-7858621d9962,ARP-2014,member,2014-12-02,2016-09-14,true,"observed on this committee on captures from 2015-03-07 to 2015-10-22, out of 12 readable captures of its page; the recorded span 2014-12-02..2016-09-14 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-f37da14c6d3f,TNP-00115,CMT-47b4ceeab70a,ARP-2014,member,2017-05-31,2019-10-05,true,"observed on this committee on captures from 2017-05-31 to 2019-08-23, out of 8 readable captures of its page; the recorded span 2017-05-31..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-1f804e4cbec1,TNP-00115,CMT-f7166b323046,ARP-2014,assistant_rapporteur,2014-12-02,2019-08-23,true,"observed on this committee on captures from 2015-03-07 to 2017-05-17, out of 5 readable captures of its page; the recorded span 2014-12-02..2019-08-23 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-0077bff88d7d,TNP-00923,CMT-3a051620fd33,ARP-2014,assistant_rapporteur,2016-12-10,2017-06-25,true,"observed on this committee on captures from 2016-12-10 to 2017-05-25, out of 12 readable captures of its page; the recorded span 2016-12-10..2017-06-25 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-74de8df95720,TNP-00923,CMT-4633b2874c88,ARP-2014,member,2014-12-02,2016-10-30,true,"observed on this committee on captures from 2015-03-07 to 2016-09-15, out of 12 readable captures of its page; the recorded span 2014-12-02..2016-10-30 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-16ea8c67d90c,TNP-00923,CMT-c19410caa909,ARP-2014,vice_chair,2016-07-27,2016-12-30,true,"observed on this committee on captures from 2016-07-27 to 2016-09-14, out of 6 readable captures of its page; the recorded span 2016-07-27..2016-12-30 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-be0cc263cfb5,TNP-00923,CMT-535731ec7ffd,ARP-2014,member,2014-12-02,2016-09-15,true,"observed on this committee on captures from 2015-03-07 to 2016-01-13, out of 9 readable captures of its page; the recorded span 2014-12-02..2016-09-15 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-50b40463d9e5,TNP-00923,CMT-535731ec7ffd,ARP-2014,member,2017-01-13,2019-05-08,true,"observed on this committee on captures from 2017-01-13 to 2017-04-28, out of 9 readable captures of its page; the recorded span 2017-01-13..2019-05-08 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-e27ae631216d,TNP-00429,CMT-3a051620fd33,ARP-2014,member,2014-12-02,2016-12-10,true,"observed on this committee on captures from 2015-03-07 to 2016-09-15, out of 12 readable captures of its page; the recorded span 2014-12-02..2016-12-10 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-4d5346772abf,TNP-00429,CMT-2bc1cee50ba8,ARP-2014,member,2017-01-16,2019-10-05,true,"observed on this committee on captures from 2017-01-16 to 2019-09-17, out of 12 readable captures of its page; the recorded span 2017-01-16..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-965a501cbe70,TNP-00429,CMT-3e7af871322d,ARP-2014,assistant_rapporteur,2016-12-30,2019-08-23,true,"observed on this committee on captures from 2016-12-30 to 2016-12-30, out of 6 readable captures of its page; the recorded span 2016-12-30..2019-08-23 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-f3aebc1639c9,TNP-00429,CMT-a48500711e9b,ARP-2014,member,2019-05-08,2019-10-05,true,"observed on this committee on captures from 2019-05-08 to 2019-09-18, out of 12 readable captures of its page; the recorded span 2019-05-08..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-d30cfeb68fb6,TNP-00429,CMT-90ddb75794d7,ARP-2014,member,2014-12-02,2016-07-26,true,"observed on this committee on captures from 2015-03-07 to 2015-10-22, out of 8 readable captures of its page; the recorded span 2014-12-02..2016-07-26 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-0182496167c4,TNP-00429,CMT-90ddb75794d7,ARP-2014,member,2016-09-14,2017-01-27,true,"observed on this committee on captures from 2016-09-14 to 2016-09-14, out of 8 readable captures of its page; the recorded span 2016-09-14..2017-01-27 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-275450c6dd1b,TNP-00429,CMT-8d6af35d5cb4,ARP-2014,member,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
CMM-321b4fabf2f3,TNP-00428,CMT-4633b2874c88,ARP-2014,member,2017-01-14,2019-05-08,true,"observed on this committee on captures from 2017-01-14 to 2017-06-26, out of 12 readable captures of its page; the recorded span 2017-01-14..2019-05-08 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-70ed9ddb1e43,TNP-00428,CMT-7858621d9962,ARP-2014,member,2016-09-14,2016-12-13,true,"observed on this committee on captures from 2016-09-14 to 2016-11-01, out of 12 readable captures of its page; the recorded span 2016-09-14..2016-12-13 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-4e5784b2d275,TNP-00428,CMT-47b4ceeab70a,ARP-2014,member,2014-12-02,2016-04-24,true,"observed on this committee on captures from 2015-03-07 to 2016-01-08, out of 8 readable captures of its page; the recorded span 2014-12-02..2016-04-24 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-71271eedff74,TNP-00428,CMT-47b4ceeab70a,ARP-2014,member,2016-09-14,2017-05-31,true,"observed on this committee on captures from 2016-09-14 to 2016-09-14, out of 8 readable captures of its page; the recorded span 2016-09-14..2017-05-31 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-e3ba498a66f9,TNP-00428,CMT-47b4ceeab70a,ARP-2014,member,2019-05-08,2019-10-05,true,"observed on this committee on captures from 2019-05-08 to 2019-08-23, out of 8 readable captures of its page; the recorded span 2019-05-08..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-07f2541d79b8,TNP-00428,CMT-a48500711e9b,ARP-2014,member,2014-12-02,2019-05-08,true,"observed on this committee on captures from 2015-03-07 to 2017-06-02, out of 12 readable captures of its page; the recorded span 2014-12-02..2019-05-08 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-116a2e39c268,TNP-00924,CMT-7858621d9962,ARP-2014,member,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
CMM-0a2f7717abe6,TNP-00924,CMT-3e7af871322d,ARP-2014,member,2014-12-02,2016-12-30,true,"observed on this committee on captures from 2015-03-07 to 2016-09-15, out of 6 readable captures of its page; the recorded span 2014-12-02..2016-12-30 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-9e6348f721db,TNP-00925,CMT-79ca761acaf6,ARP-2014,member,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
CMM-625f77c8ec4a,TNP-00925,CMT-894b8d7f301d,ARP-2014,member,2019-07-23,2019-10-05,true,"observed on this committee on captures from 2019-07-23 to 2019-09-19, out of 12 readable captures of its page; the recorded span 2019-07-23..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-759d700e5584,TNP-00925,CMT-8a5b9ec83476,ARP-2014,member,2014-12-02,2016-12-30,true,"observed on this committee on captures from 2015-03-07 to 2016-09-14, out of 10 readable captures of its page; the recorded span 2014-12-02..2016-12-30 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-db7281ea0fa2,TNP-00925,CMT-c19410caa909,ARP-2014,member,2019-08-21,2019-10-05,true,"observed on this committee on captures from 2019-08-21 to 2019-08-21, out of 6 readable captures of its page; the recorded span 2019-08-21..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-0fba29d73fff,TNP-00925,CMT-3e7af871322d,ARP-2014,member,2014-12-02,2016-12-30,true,"observed on this committee on captures from 2015-03-07 to 2016-09-15, out of 6 readable captures of its page; the recorded span 2014-12-02..2016-12-30 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-2b760d9916c3,TNP-00926,CMT-cab87800ef44,ARP-2014,member,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
CMM-a8cb90b68112,TNP-00926,CMT-f7166b323046,ARP-2014,assistant_rapporteur,2016-12-30,2019-10-05,true,"observed on this committee on captures from 2016-12-30 to 2019-08-23, out of 5 readable captures of its page; the recorded span 2016-12-30..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-8eaee09879e8,TNP-00926,CMT-3e7af871322d,ARP-2014,member,2014-12-02,2016-12-30,true,"observed on this committee on captures from 2015-03-07 to 2016-09-15, out of 6 readable captures of its page; the recorded span 2014-12-02..2016-12-30 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-082dd9baaba4,TNP-00926,CMT-e5dff9bf0bca,ARP-2014,member,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
CMM-11739c80dfa8,TNP-00324,CMT-8a5b9ec83476,ARP-2014,member,2014-12-02,2016-12-30,true,"observed on this committee on captures from 2015-03-07 to 2016-09-14, out of 10 readable captures of its page; the recorded span 2014-12-02..2016-12-30 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-9140bf5900c0,TNP-00324,CMT-8a5b9ec83476,ARP-2014,member,2019-08-23,2019-10-05,true,"observed on this committee on captures from 2019-08-23 to 2019-08-23, out of 10 readable captures of its page; the recorded span 2019-08-23..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-a9ec4e58a44b,TNP-00927,CMT-7858621d9962,ARP-2014,member,2014-12-02,2016-12-13,true,"observed on this committee on captures from 2015-03-07 to 2016-11-01, out of 12 readable captures of its page; the recorded span 2014-12-02..2016-12-13 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-1ed8cd919cff,TNP-00927,CMT-8a5b9ec83476,ARP-2014,member,2016-12-30,2019-08-23,true,"observed on this committee on captures from 2016-12-30 to 2017-06-24, out of 10 readable captures of its page; the recorded span 2016-12-30..2019-08-23 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-9f34c6ac9566,TNP-00927,CMT-c19410caa909,ARP-2014,assistant_rapporteur,2016-07-27,2019-08-21,true,"observed on this committee on captures from 2016-07-27 to 2017-05-15, out of 6 readable captures of its page; the recorded span 2016-07-27..2019-08-21 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-251f76a861ef,TNP-00927,CMT-3e7af871322d,ARP-2014,member,2019-08-23,2019-10-05,true,"observed on this committee on captures from 2019-08-23 to 2019-08-23, out of 6 readable captures of its page; the recorded span 2019-08-23..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-fee2bace0633,TNP-00927,CMT-a48500711e9b,ARP-2014,member,2014-12-02,2016-04-24,true,"observed on this committee on captures from 2015-03-07 to 2016-01-13, out of 12 readable captures of its page; the recorded span 2014-12-02..2016-04-24 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-f68b9474b8d7,TNP-00927,CMT-a48500711e9b,ARP-2014,member,2016-09-15,2017-04-29,true,"observed on this committee on captures from 2016-09-15 to 2016-10-07, out of 12 readable captures of its page; the recorded span 2016-09-15..2017-04-29 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-9f67c77bf61a,TNP-00927,CMT-8d6af35d5cb4,ARP-2014,member,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
CMM-bb43f09959ee,TNP-00928,CMT-879180464a95,ARP-2014,member,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
CMM-94d3a4fe5df4,TNP-00929,CMT-47b4ceeab70a,ARP-2014,vice_chair,2019-05-08,2019-10-05,true,"observed on this committee on captures from 2019-05-08 to 2019-08-23, out of 8 readable captures of its page; the recorded span 2019-05-08..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-58619e444da7,TNP-00929,CMT-8a5b9ec83476,ARP-2014,member,2014-12-02,2016-12-30,true,"observed on this committee on captures from 2015-03-07 to 2016-09-14, out of 10 readable captures of its page; the recorded span 2014-12-02..2016-12-30 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-83233c4dcd9a,TNP-00929,CMT-90ddb75794d7,ARP-2014,member,2014-12-02,2017-01-27,true,"observed on this committee on captures from 2015-03-07 to 2016-09-14, out of 8 readable captures of its page; the recorded span 2014-12-02..2017-01-27 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-1892220743e6,TNP-00929,CMT-90ddb75794d7,ARP-2014,member,2019-08-21,2019-10-05,true,"observed on this committee on captures from 2019-08-21 to 2019-09-17, out of 8 readable captures of its page; the recorded span 2019-08-21..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-c1ac61e11be5,TNP-00930,CMT-cab87800ef44,ARP-2014,member,2014-12-02,2017-04-24,true,"observed on this committee on captures from 2015-03-07 to 2017-01-27, out of 11 readable captures of its page; the recorded span 2014-12-02..2017-04-24 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-9396bd6bae15,TNP-00930,CMT-c19410caa909,ARP-2014,member,2014-12-02,2019-08-21,true,"observed on this committee on captures from 2015-03-07 to 2017-05-15, out of 6 readable captures of its page; the recorded span 2014-12-02..2019-08-21 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-17ab0619d09b,TNP-00328,CMT-e1fb561ef6b9,ARP-2014,member,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
CMM-e934757a43c1,TNP-00932,CMT-3a051620fd33,ARP-2014,member,2014-12-02,2016-07-02,true,"observed on this committee on captures from 2015-03-07 to 2015-11-16, out of 12 readable captures of its page; the recorded span 2014-12-02..2016-07-02 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-50e3ea11c6c0,TNP-00932,CMT-3a051620fd33,ARP-2014,member,2016-09-15,2017-04-24,true,"observed on this committee on captures from 2016-09-15 to 2016-12-10, out of 12 readable captures of its page; the recorded span 2016-09-15..2017-04-24 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-2076f86d63b7,TNP-00932,CMT-3a051620fd33,ARP-2014,member,2019-09-18,2019-10-05,true,"observed on this committee on captures from 2019-09-18 to 2019-09-18, out of 12 readable captures of its page; the recorded span 2019-09-18..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-86021dabcc40,TNP-00932,CMT-cab87800ef44,ARP-2014,assistant_rapporteur,2016-03-23,2017-01-27,true,"observed on this committee on captures from 2016-03-23 to 2016-09-15, out of 11 readable captures of its page; the recorded span 2016-03-23..2017-01-27 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-f96a2134a7a5,TNP-00932,CMT-cab87800ef44,ARP-2014,member,2017-04-24,2019-07-22,true,"observed on this committee on captures from 2017-04-24 to 2017-06-24, out of 11 readable captures of its page; the recorded span 2017-04-24..2019-07-22 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-c3fc3e8b4d1c,TNP-00932,CMT-601d95a949aa,ARP-2014,member,2016-04-19,2019-08-23,true,"observed on this committee on captures from 2016-04-19 to 2017-06-25, out of 9 readable captures of its page; the recorded span 2016-04-19..2019-08-23 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-2f890ae58de7,TNP-00932,CMT-a48500711e9b,ARP-2014,member,2014-12-02,2016-04-24,true,"observed on this committee on captures from 2015-03-07 to 2016-01-13, out of 12 readable captures of its page; the recorded span 2014-12-02..2016-04-24 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-d884b82de265,TNP-00932,CMT-a48500711e9b,ARP-2014,member,2016-09-15,2017-04-29,true,"observed on this committee on captures from 2016-09-15 to 2016-10-07, out of 12 readable captures of its page; the recorded span 2016-09-15..2017-04-29 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-3330cd9b3ce2,TNP-00331,CMT-4633b2874c88,ARP-2014,member,2016-07-27,2019-10-05,true,"observed on this committee on captures from 2016-07-27 to 2019-08-23, out of 12 readable captures of its page; the recorded span 2016-07-27..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-3b8cb15125ae,TNP-00331,CMT-47b4ceeab70a,ARP-2014,member,2014-12-02,2016-04-24,true,"observed on this committee on captures from 2015-03-07 to 2016-01-08, out of 8 readable captures of its page; the recorded span 2014-12-02..2016-04-24 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-4eae07b170cc,TNP-00331,CMT-47b4ceeab70a,ARP-2014,member,2016-09-14,2017-05-31,true,"observed on this committee on captures from 2016-09-14 to 2016-09-14, out of 8 readable captures of its page; the recorded span 2016-09-14..2017-05-31 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-77bec72b8c60,TNP-00331,CMT-535731ec7ffd,ARP-2014,member,2014-12-02,2017-01-13,true,"observed on this committee on captures from 2015-03-07 to 2016-09-15, out of 9 readable captures of its page; the recorded span 2014-12-02..2017-01-13 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-25f4dac3a9f8,TNP-00331,CMT-a48500711e9b,ARP-2014,chair,2016-04-24,2019-10-05,true,"observed on this committee on captures from 2016-04-24 to 2019-09-18, out of 12 readable captures of its page; the recorded span 2016-04-24..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-0ff2fc02316a,TNP-00933,CMT-879180464a95,ARP-2014,member,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
CMM-8e53f48c3849,TNP-00933,CMT-2bc1cee50ba8,ARP-2014,vice_chair,2014-12-02,2019-07-23,true,"observed on this committee on captures from 2015-03-07 to 2017-06-02, out of 12 readable captures of its page; the recorded span 2014-12-02..2019-07-23 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-8af4c6e39acd,TNP-00933,CMT-47b4ceeab70a,ARP-2014,member,2019-05-08,2019-10-05,true,"observed on this committee on captures from 2019-05-08 to 2019-08-23, out of 8 readable captures of its page; the recorded span 2019-05-08..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-e0a3066bd1ac,TNP-00933,CMT-601d95a949aa,ARP-2014,member,2014-12-02,2019-08-23,true,"observed on this committee on captures from 2015-03-07 to 2017-06-25, out of 9 readable captures of its page; the recorded span 2014-12-02..2019-08-23 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-8207eefc7fa3,TNP-00933,CMT-3e7af871322d,ARP-2014,member,2019-08-23,2019-10-05,true,"observed on this committee on captures from 2019-08-23 to 2019-08-23, out of 6 readable captures of its page; the recorded span 2019-08-23..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-a5dd6543b20a,TNP-00332,CMT-3a051620fd33,ARP-2014,member,2019-07-22,2019-10-05,true,"observed on this committee on captures from 2019-07-22 to 2019-09-18, out of 12 readable captures of its page; the recorded span 2019-07-22..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-4f17f6ee8c22,TNP-00332,CMT-2bc1cee50ba8,ARP-2014,assistant_rapporteur,2017-01-16,2019-07-23,true,"observed on this committee on captures from 2017-01-16 to 2017-06-02, out of 12 readable captures of its page; the recorded span 2017-01-16..2019-07-23 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-d8ce507258fd,TNP-00332,CMT-b9e5e4367488,ARP-2014,member,2014-12-02,2017-01-27,true,"observed on this committee on captures from 2015-03-07 to 2016-09-14, out of 10 readable captures of its page; the recorded span 2014-12-02..2017-01-27 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-5231bc4dc88d,TNP-00332,CMT-535731ec7ffd,ARP-2014,member,2014-12-02,2019-05-08,true,"observed on this committee on captures from 2015-03-07 to 2017-04-28, out of 9 readable captures of its page; the recorded span 2014-12-02..2019-05-08 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-a3233e215b76,TNP-00333,CMT-3a051620fd33,ARP-2014,member,2016-12-10,2019-07-22,true,"observed on this committee on captures from 2016-12-10 to 2017-06-25, out of 12 readable captures of its page; the recorded span 2016-12-10..2019-07-22 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-9f3d49e1437f,TNP-00333,CMT-7858621d9962,ARP-2014,member,2019-07-23,2019-10-05,true,"observed on this committee on captures from 2019-07-23 to 2019-09-19, out of 12 readable captures of its page; the recorded span 2019-07-23..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-bfa57910cc09,TNP-00333,CMT-894b8d7f301d,ARP-2014,member,2014-12-02,2017-04-24,true,"observed on this committee on captures from 2015-03-07 to 2016-10-19, out of 12 readable captures of its page; the recorded span 2014-12-02..2017-04-24 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-97944504f634,TNP-00333,CMT-a48500711e9b,ARP-2014,chair,2014-12-02,2019-05-08,true,"observed on this committee on captures from 2015-03-07 to 2017-06-02, out of 12 readable captures of its page; the recorded span 2014-12-02..2019-05-08 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-325b4e4699c7,TNP-00333,CMT-90ddb75794d7,ARP-2014,member,2019-08-21,2019-10-05,true,"observed on this committee on captures from 2019-08-21 to 2019-09-17, out of 8 readable captures of its page; the recorded span 2019-08-21..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-a83b5e706c8b,TNP-00444,CMT-79ca761acaf6,ARP-2014,assistant_rapporteur,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
CMM-e906ec1dbd18,TNP-00444,CMT-3a051620fd33,ARP-2014,rapporteur,2014-12-02,2019-07-22,true,"observed on this committee on captures from 2015-03-07 to 2017-06-25, out of 12 readable captures of its page; the recorded span 2014-12-02..2019-07-22 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-846345a51027,TNP-00444,CMT-b9e5e4367488,ARP-2014,member,2019-08-23,2019-10-05,true,"observed on this committee on captures from 2019-08-23 to 2019-09-23, out of 10 readable captures of its page; the recorded span 2019-08-23..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-e2c2196ca3fc,TNP-00444,CMT-c19410caa909,ARP-2014,assistant_rapporteur,2016-12-30,2019-10-05,true,"observed on this committee on captures from 2016-12-30 to 2019-08-21, out of 6 readable captures of its page; the recorded span 2016-12-30..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-0372a7e221bc,TNP-00444,CMT-90ddb75794d7,ARP-2014,member,2014-12-02,2017-01-27,true,"observed on this committee on captures from 2015-03-07 to 2016-09-14, out of 8 readable captures of its page; the recorded span 2014-12-02..2017-01-27 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-5e6f07eb2c1a,TNP-00934,CMT-4633b2874c88,ARP-2014,assistant_rapporteur,2016-07-27,2019-05-08,true,"observed on this committee on captures from 2016-07-27 to 2017-06-26, out of 12 readable captures of its page; the recorded span 2016-07-27..2019-05-08 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-3e9e35e7b201,TNP-00934,CMT-cab87800ef44,ARP-2014,vice_chair,2019-07-22,2019-10-05,true,"observed on this committee on captures from 2019-07-22 to 2019-09-15, out of 11 readable captures of its page; the recorded span 2019-07-22..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-8ce7d4438251,TNP-00934,CMT-47b4ceeab70a,ARP-2014,member,2014-12-02,2016-04-24,true,"observed on this committee on captures from 2015-03-07 to 2016-01-08, out of 8 readable captures of its page; the recorded span 2014-12-02..2016-04-24 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-aed7dd064bf5,TNP-00934,CMT-47b4ceeab70a,ARP-2014,member,2016-09-14,2017-05-31,true,"observed on this committee on captures from 2016-09-14 to 2016-09-14, out of 8 readable captures of its page; the recorded span 2016-09-14..2017-05-31 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-76f235e210ac,TNP-00934,CMT-601d95a949aa,ARP-2014,rapporteur,2019-08-23,2019-10-05,true,"observed on this committee on captures from 2019-08-23 to 2019-08-23, out of 9 readable captures of its page; the recorded span 2019-08-23..2019-10-05 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-df50994cc892,TNP-00934,CMT-535731ec7ffd,ARP-2014,member,2017-01-13,2019-05-08,true,"observed on this committee on captures from 2017-01-13 to 2017-04-28, out of 9 readable captures of its page; the recorded span 2017-01-13..2019-05-08 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-63f31ed97c91,TNP-00934,CMT-a48500711e9b,ARP-2014,member,2014-12-02,2017-04-29,true,"observed on this committee on captures from 2015-03-07 to 2016-10-07, out of 12 readable captures of its page; the recorded span 2014-12-02..2017-04-29 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-50cc9d7d77ca,TNP-00934,CMT-8d6af35d5cb4,ARP-2014,member,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
CMM-a47c9a75022d,TNP-00340,CMT-2bc1cee50ba8,ARP-2014,member,2014-12-02,2016-10-27,true,"observed on this committee on captures from 2015-03-07 to 2016-09-14, out of 12 readable captures of its page; the recorded span 2014-12-02..2016-10-27 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-002680cca442,TNP-00340,CMT-535731ec7ffd,ARP-2014,member,2014-12-02,2017-01-13,true,"observed on this committee on captures from 2015-03-07 to 2016-09-15, out of 9 readable captures of its page; the recorded span 2014-12-02..2017-01-13 is the outer bound, since each boundary falls in a gap between captures rather than on a known date",MARSAD_ARP2014
CMM-94d83f772529,TNP-00935,CMT-879180464a95,ARP-2014,chair,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
CMM-1289618e2dc0,TNP-00935,CMT-2bc1cee50ba8,ARP-2014,member,2014-12-02,2019-10-05,false,,MARSAD_ARP2014
